,cep,up_lat,up_long
2731,06010000,-23.5296358,-46.7755777
2732,06056000,-23.5653456,-46.7877703
2733,06038000,-23.56285,-46.7771874
2734,06029000,-15.8727809,-47.974576
2735,06160000,-23.5535379,-46.8122023
2736,06122000,-19.8335183,-43.9461758
2737,06170000,-23.6675761,-46.6656193
2738,06144000,-23.4001311,-46.4033444
2739,06150000,-23.5640034,-46.799499
2740,06192000,-23.5254535,-46.8040692
2741,06184000,-23.5343918,-46.8055212
2742,06180000,-23.536066,-46.8050809
2743,06149000,-23.1957883,-49.3504679
2744,06126000,-17.7954731,-63.1084578
2745,06172000,-23.5495141,-46.8081804
2746,06152000,-23.5614204,-46.8009894
2747,06182000,-23.5244164,-46.8117169
2748,06140000,-23.5772725,-46.7989576
2749,06124000,-23.5444144,-46.7966656
2750,06114000,-23.5299584,-46.7941414
2751,06132000,-23.5605904,-46.7990137
2752,06142000,-23.5699222,-46.8007778
2753,06190000,-23.525502,-46.8007989
2754,06154000,-23.5585656,-46.8033817
2755,06145000,-4.1420293,-45.1115337
2756,06112000,-27.4862802,-48.6522115
2757,06210000,-23.5284249,-46.7671725
2758,06276000,-23.4838785,-46.7775408
2759,06236000,-7.1353796,-34.8550485
2760,06226000,-23.2962499,-51.200386
2761,06286000,-23.5112087,-46.772387
2762,06216000,-23.525935,-46.7738848
2763,06298000,-23.5196546,-46.7531855
2764,06278000,-22.9938845,-47.0365036
2765,06233000,-23.4276041,-46.7638307
2766,06230000,-19.9465143,-44.0032607
2767,06296000,-23.5132395,-46.7588111
2768,06253000,-20.1440556,-44.2132089
2769,06223000,-22.8616348,-43.4541075
2770,06273000,-5.0956872,-42.8317781
2771,06263000,-5.181726,-48.1450873
2772,06268000,-5.0956872,-42.8317781
2773,06213000,-22.8943483,-47.0777002
2774,06293000,-7.9795509,-34.9159965
2775,06220000,-8.0390731,-34.8736116
2776,06260000,-25.9731865,32.5741847
2777,06280000,-23.5731029,-46.5804399
2778,06283000,-23.5156715,-46.7666491
2779,06270000,-23.7021365,-46.7144479
2780,06250000,-3.0595282,-60.038063569713415
2781,06246000,-23.4994479,-46.802474
2782,06288000,-19.8351695,-43.9668719
2783,06243000,-23.4999115,-46.7983752
2784,06290000,-23.5169497,-46.7704296
2785,06240000,-23.4979486,-46.8063726
2786,06382000,-23.5471111,-46.8399404
2787,06342000,-23.5795337,-46.8285908
2788,06396000,-23.534116,-46.8534534
2789,06332000,-18.9321622,-48.2543902
2790,06385000,40.6154887,-7.8652609
2791,06384000,-23.5432507,-46.8464748
2792,06386000,-23.5368954,-46.8371395
2793,06365000,-19.9055806,-43.9501867
2794,06325000,-22.847633899999998,-43.248052597764506
2795,06330000,-23.5538163,-46.8262135
2796,06355000,-23.5501553,-46.5307397
2797,06343000,-23.5745671,-46.8349756
2798,06315000,-25.43318185,-48.725484680398175
2799,06326000,-8.1057857,-34.9178258
2800,06321000,-23.5401985,-46.8323994
2801,06345000,-20.362395,-43.7102506
2802,06362000,-23.4707914,-46.5447365
2803,06361000,-24.3139745,-48.9457702
2804,06341000,-10.9325072,-37.0655175
2805,06327000,-19.8229793,-43.9864549
2806,06311000,-22.6603057,-50.3944497
2807,06364000,-22.8961339,-43.0465384
2808,06352000,38.7897827,-9.3180214
2809,06381000,-23.5451213,-46.8351004
2810,06322000,-23.5236097,-46.8326177
2811,06335000,-8.0911302,-34.9252032
2812,06340000,-23.5848561,-46.6821702
2813,06350000,-19.9122858,-43.991512
2814,06397000,-23.5191347,-46.8559216
2815,06329000,-19.9074516,-43.9545913
2816,06328000,41.1849871,-8.6648899
2817,06351000,-5.1416696,-42.8405346
2818,06334000,-23.547177,-46.8196851
2819,06387000,-20.328726,-40.407176
2820,06455000,-23.4983865,-46.847107
2821,06449000,39.6605495,-8.8525291
2822,06454000,-20.143744,-44.9127788
2823,06414000,-19.9706329,-43.9479216
2824,06401000,-25.3844427,-49.1822086
2825,06402000,-9.4142246,-40.5115975
2826,06412000,-23.3811488,-47.0207059
2827,06453000,-23.497593000000002,-46.85051325313116
2828,06413000,-23.486242,-46.8779352
2829,06417000,-23.3811488,-47.0207059
2830,06407000,-23.4956708,-46.9101512
2831,06462000,-23.5075076,-46.3864245
2832,06433000,41.7126438,-8.8498164
2833,06460000,-23.4983929,-46.8424602
2834,06423000,-19.8788178,-43.9468674
2835,06420000,-25.4319606,-49.2736182
2836,06458000,-11.4271885,-58.7909248
2837,06422000,-20.5319742,-47.4326057
2838,06436000,-23.5329972,-46.8915966
2839,06465000,-23.545693,-46.4598808
2840,06470000,-1.3472306,-48.4752584
2841,06404000,-23.4723938,-46.6110367
2842,06440000,-23.5111914,-46.8558338
2843,06421000,-23.5929573,-46.4212791
2844,06416000,-23.4886456,-46.8948266
2845,06437000,-23.5418645,-46.8905041
2846,06473000,-23.6065974,-46.4573507
2847,06410000,-25.3111671,-49.2182788
2848,06474000,-23.4911346,-46.8460612
2849,06409000,-20.3293576,-40.4095052
2850,06444000,-23.5595703,-46.9198608
2851,06429000,-23.4934828,-46.9564019
2852,06411000,-27.095483,-52.6288516
2853,06435000,-25.379359,-49.1797367
2854,06408000,-23.4957612,-46.8910134
2855,06434000,-25.4192907,-49.2302518
2856,06463000,-22.4450637,-45.4766878
2857,06442000,-20.4602714,-54.6278836
2858,06419000,-23.4485614,-46.4541863
2859,06550000,44.933143,7.540121
2860,06626000,-12.989154,-38.5100732
2861,06656000,-23.5595703,-46.9198608
2862,06624000,-23.5512419,-46.8886727
2863,06636000,-23.5558488,-46.9070102
2864,06653000,-23.54642475,-46.93509233176306
2865,06654000,-23.6385865,-46.6552506
2866,06680000,-23.5302286,-46.9727466
2867,06655000,-23.5221183,-46.5264273
2868,06663000,-23.5508321,-46.9396969
2869,06620000,-23.7534903,-45.864535
2870,06665000,-25.3617336,-49.1940714
2871,06695000,-20.6969677,-44.8213905
2872,06608000,-23.5333033,-46.9125277
2873,06685000,-23.5717842,-46.9772843
2874,06657000,-23.5479426,-46.9362366
2875,06660000,-23.5533619,-46.904002807326265
2876,06693000,-23.5439269,-46.9342261
2877,06604000,-23.6705592,-46.4967377
2878,06616000,-5.2010124,-35.4581051
2879,06612000,-23.5272449,-46.9044198
2880,06670000,-26.1375081,-49.4218315
2881,06690000,-23.5245751,-46.9520604
2882,06694000,-15.5080044,-41.2352997
2883,06618000,-23.47274,-47.4287138
2884,06683000,-23.5533619,-46.904002807326265
2885,06696000,-23.3886505,-47.3690629
2886,06602000,-23.5265949,-46.8940254
2887,06634000,-19.8982088,-44.0315109
2888,06610000,-23.5246702,-46.9218148
2889,06675000,-23.5334973,-47.4528057
2890,06630000,-7.1498191,-34.8449243
2891,06648000,-23.0318755,-45.5714473
2892,06756000,-19.8783449,-43.8610522
2893,06755000,-23.5982057,-46.7600421
2894,06730000,44.933143,7.540121
2895,06763000,-23.6119435,-46.7621711
2896,06775000,-23.6339075,-46.7775492
2897,06786000,-13.8556685,-40.0921527
2898,06765000,-23.6177696,-46.7612732
2899,06773000,-23.6407297,-46.794971
2900,06704000,-23.5851376,-46.917357
2901,06727000,-23.6584362,-47.0144224
2902,06764000,-4.2444500000000005,-69.93630752264231
2903,06766000,-23.6244238,-46.7808156
2904,06770000,-23.6345781,-46.7833199
2905,06703000,-23.6020014,-46.9108469
2906,06708000,-23.1957883,-49.3504679
2907,06780000,-5.8036515,-35.2334493
2908,06726000,-23.657143,-47.0641315
2909,06767000,-23.6219998,-46.7831627
2910,06784000,-22.9014112,-43.5753716
2911,06790000,-23.6157016,-46.7885042
2912,06768000,-24.1274069,-47.2722307
2913,06707000,-23.1957883,-49.3504679
2914,06753000,-23.6043752,-46.7494037
2915,06760000,-16.8496497,-42.0569247
2916,06774000,-23.6404657,-46.7964692
2917,06795000,-23.6129708,-46.7937434
2918,06757000,-23.6127336,-46.7798173
2919,06701000,-23.1957883,-49.3504679
2920,06723000,-23.724086,-47.0436475
2921,06793000,-24.1274069,-47.2722307
2922,06814000,-23.6628996,-46.8148944
2923,06865000,-23.7763042,-46.8032601
2924,06843000,-22.3109749,-44.5943534
2925,06835000,-23.5508257,-46.5352376
2926,06815000,-23.6567697,-46.81473
2927,06803000,-23.6484333,-46.8486001
2928,06852000,-7.0798165,-41.4328594
2929,06846000,-23.6302355,-46.8816037
2930,06851000,-23.7179323,-46.8534037
2931,06840000,-23.6434874,-46.8780048
2932,06813000,-22.8712743,-43.3393141
2933,06807000,-23.6353309,-46.8297493
2934,06856000,-23.7101822,-46.8347146
2935,06844000,-23.6666099,-46.8763983
2936,06820000,-23.6742965,-46.8019073
2937,06871000,-23.7279826,-46.8544496
2938,06817000,-19.8969498,-44.0025554
2939,06823000,-21.2035736,-50.4659243
2940,06890000,44.933143,7.540121
2941,06804000,-9.4022911,-38.231507
2942,06872000,-23.7278638,-46.8496982
2943,06859000,-23.7166027,-46.839038
2944,06806000,-11.4971691,-77.1989567
2945,06816000,-23.6417443,-46.8360515
2946,06853000,-23.6899087,-46.8560307
2947,06855000,-23.7054287,-46.8440884
2948,06874000,42.7610267,-8.5514596
2949,06858000,-23.7088038,-46.8210847
2950,06845000,-30.0313859,-51.2365497
2951,06868000,42.7610267,-8.5514596
2952,06886000,-23.4108152,-46.4986078
2953,06854000,-23.699679,-46.8469285
2954,06830000,-23.6733396,-46.8565446
2955,06873000,-23.7529269,-46.8575826
2956,06818000,-23.6733396,-46.8565446
2957,06950000,44.933143,7.540121
2958,07084000,-23.4261401,-46.5494421
2959,07082000,-23.4429797,-46.54586
2960,07061000,-23.4614539,-46.5343452
2961,07023000,-23.4848605,-46.5429001
2962,07062000,-23.4618267,-46.5476507
2963,07024000,-29.9032554,-50.2652584
2964,07044000,-23.4884737,-46.5538469
2965,07021000,-23.4769994,-46.5372652
2966,07092000,-23.4628416,-46.5450218
2967,07040000,-23.4662557,-46.544496
2968,07074000,-23.4357971,-46.5662888
2969,07031000,-23.4848605,-46.5429001
2970,07064000,-11.2124986,-39.2403047
2971,07091000,-23.4601486,-46.5339189
2972,07043000,-23.4842538,-46.5520013
2973,07073000,-22.8427201,-43.2812223
2974,07096000,-23.4522378,-46.5422051
2975,07032000,-23.5043051,-46.5527272
2976,07010000,-23.46600805,-46.530788255893576
2977,07072000,1.0123268,-60.0365141
2978,07053000,-19.8491742,-43.941599
2979,07080000,-16.3539489,-46.8926481
2980,07070000,-20.9124596,-47.5761332
2981,07063000,40.6200432,-7.5385767
2982,07094000,-23.4614539,-46.5343452
2983,07083000,-23.4406687,-46.5494069
2984,07054000,-23.5535531,-46.5712416
2985,07090000,-22.8672574,-43.2328118
2986,07050000,-22.7187173,-45.5687236
2987,07060000,-23.4614249,-46.5452812
2988,07042000,-10.9879727,-37.0503455
2989,07025000,-23.4848605,-46.5429001
2990,07030000,-23.4848605,-46.5429001
2991,07093000,-23.4579963,-46.5389373
2992,07051000,-22.7187173,-45.5687236
2993,07085000,-15.5558326,-56.0374458
2994,07081000,-23.4447049,-46.5498427
2995,07075000,-23.435475,-46.5615968
2996,07022000,-18.9523283,-48.3527608
2997,07013000,-23.4757058,-46.5297575
2998,07071000,-9.4142246,-40.5115975
2999,07076000,-23.4330738,-46.5620672
3000,07052000,-23.4644831,-46.5540178
3001,07034000,-23.5241547,-46.5868741
3002,07056000,-19.7646952,-43.039011
3003,07055000,-23.9731577,-46.302529540391674
3004,07133000,-23.4425133,-46.5089957
3005,07131000,-22.9760228,-43.6411014
3006,07178000,-7.8526963,-35.3121682
3007,07130000,-23.5900079,-46.6814462
3008,07144000,-23.4293126,-46.5026095
3009,07142000,-23.4167705,-46.4980566
3010,07114000,-23.4610066,-46.5248745
3011,07197000,-23.4618054,-46.5151603
3012,07112000,-20.4945727,-47.3985196
3013,07191000,-23.457314,-46.5098926
3014,07173000,-23.4303565,-46.4282415
3015,07175000,-23.4072769,-46.3978654
3016,07123000,-8.1158252,-34.9176274
3017,07141000,-23.4258449,-46.5104041
3018,07151000,-23.4103487,-46.4529942
3019,07174000,-23.4254786,-46.4044236
3020,07155000,-23.414906,-46.4708497
3021,07113000,-22.8847874,-47.0816795
3022,07152000,-23.3957136,-46.4574386
3023,07171000,-21.1379864,-48.9935604
3024,07111000,-23.454345,-46.533847
3025,07177000,-5.0541428,-42.8145313
3026,07140000,-8.0091808,-34.93386
3027,07170000,-23.4336019,-46.4368238
3028,07132000,-23.4374138,-46.521678
3029,07124000,-23.4310563,-46.5375487
3030,07135000,-23.4271359,-46.5282343
3031,07180000,-20.4945727,-47.3985196
3032,07193000,-23.448447,-46.5087042
3033,07195000,-23.4513701,-46.5112758
3034,07161000,-23.5428542,-46.4461911
3035,07196000,-22.8672574,-43.2328118
3036,07153000,-23.3830333,-46.4461347
3037,07176000,-23.4186379,-46.3821812
3038,07172000,-23.5952398,-46.5553914
3039,07190000,-20.4945727,-47.3985196
3040,07179000,-23.2131706,-45.9006805
3041,07110000,-23.4566981,-46.6963921
3042,07115000,-29.1890563,-51.1881107
3043,07192000,-23.453419,-46.5069944
3044,07194000,-23.4984357,-46.5006078
3045,07150000,-20.3640838,-40.3092518
3046,07120000,-23.4611476,-46.5240234
3047,07145000,-23.4068996,-46.4944387
3048,07159000,-23.521736,-47.5292873
3049,07122000,-23.4479427,-46.5159055
3050,07134000,-19.9042597,-43.9443749
3051,07162000,-23.4050591,-46.4480737
3052,07143000,-23.4894551,-46.6317971
3053,07156000,-16.0443261,-68.6834946
3054,07154000,-23.2726094,-45.903684
3055,07241000,-23.4446294,-46.4301552
3056,07230000,-23.4729936,-46.4344407
3057,07252000,-23.4590918,-46.4111973
3058,07273000,-23.5217386,-46.5182747
3059,07240000,-23.4412458,-46.4370203
3060,07244000,-23.4460948,-46.4172001
3061,07243000,-19.8974524,-43.9533763
3062,07231000,-23.4527768,-46.4613989
3063,07251000,-23.438984,-46.384392
3064,07260000,-23.4590918,-46.4111973
3065,07272000,-8.23590985,-34.98593376058024
3066,07242000,-25.369122,-49.249258
3067,07262000,-19.926103,-43.9084128
3068,07221000,-22.8767942,-43.5186702
3069,07223000,-23.4632957,-46.4792065
3070,07210000,-23.5241547,-46.5868741
3071,07232000,-19.8886958,-43.8891269
3072,07270000,-9.3762889,-38.2263038
3073,07263000,-23.4634504,-46.4050271
3074,07261000,-23.452335,-46.4015529
3075,07224000,-12.9430636,-38.4885322
3076,07222000,-23.4587646,-46.4719903
3077,07220000,-19.7624825,-47.959133
3078,07250000,-23.4254684,-46.3789639
3079,07438000,-23.3100392,-51.1808858
3080,07401000,-23.3896348,-46.3286222
3081,07402000,-23.3928619,-46.3146625
3082,07428000,-19.6915735,-43.9230895
3083,07432000,-23.4198464,-46.3642164
3084,07404000,-23.3905738,-46.3092675
3085,07439000,-23.4052889,-46.2819373
3086,07407000,-19.7129123,-47.9129154
3087,07440000,-18.0943985,-51.4989863
3088,07429000,-23.5241547,-46.5868741
3089,07431000,-23.5241547,-46.5868741
3090,07443000,-23.4561552,-46.6635402
3091,07424000,-23.3047827,-46.282804
3092,07436000,-23.4171295,-47.4886301
3093,07437000,-21.7390356,-51.0204392
3094,07422000,-20.7075499,-47.8660773
3095,07500000,44.933143,7.540121
3096,07776000,-19.9269531,-43.9965373
3097,07704000,-23.3747663,-46.7494596
3098,07716000,-19.5081541,-42.5599623
3099,07724000,-4.1480451,-45.1162528
3100,07713000,-23.2305066,-46.8624347
3101,07786000,-23.3241096,-46.8256161
3102,07745000,-23.3839068,-46.7151238
3103,07703000,-23.3688883,-46.752774
3104,07715000,-30.0336261,-51.228012
3105,07793000,-20.950024,-48.4889136
3106,07792000,-23.4107327,-46.8641607
3107,07791000,-25.3743415,-49.2517948
3108,07743000,-23.38685,-46.7039618
3109,07739000,-23.2305066,-46.8624347
3110,07740000,-23.3900771,-46.7112754
3111,07718000,-23.3321646,-46.7588975
3112,07788000,-3.0073499,-59.9803855
3113,07787000,-23.3334896,-46.8295307
3114,07744000,-23.395705,-46.7182124
3115,07734000,-23.7100896,-46.5474061
3116,07741000,-23.7423221,-45.8656092
3117,07705000,-23.2305066,-46.8624347
3118,07747000,-23.3846158,-46.7264508
3119,07752000,-23.3618003,-46.8728236
3120,07768000,-19.9241376,-43.9041581
3121,07764000,-23.3399,-46.8770233
3122,07807000,-23.0445467,-45.5447867
3123,07862000,-23.3201691,-46.708331
3124,07810000,-23.5412209,-46.664585
3125,07853000,-19.901652,-44.0117837
3126,07861000,-23.3142457,-46.715222
3127,07840000,-23.6378629,-45.436747
3128,07809000,-23.3289514,-46.7395539
3129,07851000,-23.3297384,-46.7220156
3130,07803000,-23.3291381,-46.7385324
3131,07801000,-23.3236175,-46.7251685
3132,07860000,-11.2124986,-39.2403047
3133,07859000,-23.3239119,-46.2313831
3134,07808000,-25.37846,-49.182925
3135,07804000,-23.3244445,-46.732133
3136,07802000,-23.4820267,-46.4939683
3137,07865000,-23.2983808,-46.714118
3138,07832000,-8.0320094,-34.8773309
3139,07863000,-23.2706698,-46.666722
3140,07850000,-23.3322373,-46.7212915
3141,07866000,-23.2983808,-46.714118
3142,07847000,-23.3122028,-46.726141
3143,07841000,-12.9062322,-38.4153628
3144,07857000,-12.9466076,-38.4676664
3145,07852000,-11.2124986,-39.2403047
3146,07813000,-36.9417596,-73.1502524
3147,07856000,-23.3241958,-46.7020038
3148,07835000,-19.781367,-44.0191363
3149,07844000,-23.3053979,-46.7365486
3150,07849000,-19.9316796,-43.9407451
3151,07845000,-20.6132242,-48.7672708
3152,07867000,-23.2920125,-46.6981655
3153,07854000,-8.1025795,-34.9130336
3154,07846000,-20.6132242,-48.7672708
3155,07842000,-23.2947833,-46.7572105
3156,07812000,-21.5380034,-45.4478636
3157,07908000,-23.293803,-46.7518979
3158,07995000,-23.2910948,-46.7316167
3159,07930000,-29.6135811,-50.8249587
3160,07903000,-22.9645114,-46.9158322
3161,07902000,-23.2864157,-46.74213
3162,07996000,-26.8755453,-49.0843192
3163,07916000,-21.7421071,-41.3268472
3164,07985000,-5.8727251,-35.2103978
3165,07998000,-8.7748213,-63.7985746
3166,07942000,-1.4410837,-48.4935774
3167,07936000,-23.2596552,-46.7433125
3168,07955000,-7.9862799,-34.921593
3169,07952000,-21.2871923,-50.3039449
3170,07941000,-16.3696849,-46.8947505
3171,07906000,-23.6203244,-46.4146024
3172,07910000,-23.5992123,-46.6635275
3173,07901000,-23.2788057,-46.7434399
3174,07943000,-22.4593864,-47.5359273
3175,07929000,-5.4839042,-47.4219253
3176,07909000,-5.1281441,-42.7818605
3177,07917000,-23.458518,-46.5409722
3178,07940000,-16.3696849,-46.8947505
3179,07986000,-16.4784296,-54.6464505
3180,07915000,-23.2801799,-46.7573377
3181,07904000,-20.6132242,-48.7672708
3182,07992000,-23.5283677,-46.3911076
3183,07957000,-23.278,-46.7261302
3184,07914000,-20.4864993,-47.395937
3185,07913000,-23.2990648,-46.7546795
3186,07988000,-20.8843895,-47.5732858
3187,07997000,-23.3410897,-46.8376659
3188,07907000,-19.834691,-43.9821084
3189,07989000,-22.8488131,-43.3383804
3190,07946000,-8.2982432,-35.061072
3191,07991000,-27.0922474,-52.5909074
3192,07987000,-18.8773476,-48.8795236
3193,07919000,-22.4288051,-45.4599003
3194,07944000,-25.3635186,-49.1945869
3195,07945000,-1.379013,-48.4193552
3196,07912000,-26.4584929,-50.2398033
3197,07956000,-23.278,-46.7261302
3198,07953000,-25.3436291,-49.2292321
3199,07935000,-19.6036541,-43.9056558
3200,08010000,-22.7165668,-47.3552269
3201,08080000,-29.9985654,-51.0978165
3202,08030000,-23.4998804,-46.4257633
3203,08011000,-23.4944275,-46.443241
3204,08022000,-23.4952862,-46.4308035
3205,08041000,-23.4965361,-46.4420193
3206,08090000,-23.4850926,-46.4355596
3207,08051000,-3.7231694,-38.5332689
3208,08071000,-23.4979808,-46.456762
3209,08081000,-23.4853035,-46.4212395
3210,08042000,-23.4944275,-46.443241
3211,08032000,-23.4944275,-46.443241
3212,08040000,-23.4983331,-46.4488054
3213,08050000,-3.7231694,-38.5332689
3214,08061000,-23.5021663,-46.464386
3215,08031000,-23.5223787,-46.4184352
3216,08072000,-9.9411595,-67.81541359264742
3217,08060000,-23.5025004,-46.4531954
3218,08070000,-23.4914165,-46.4462236
3219,08020000,-23.4965361,-46.4420193
3220,08021000,-23.4944275,-46.443241
3221,08150000,-23.5193937,-46.410221
3222,08121000,-23.4935412,-46.3894158
3223,08151000,-23.4964963,-46.4050932
3224,08142000,-23.4331319,-46.4272403
3225,08140000,-23.4989086,-46.3998018
3226,08191000,-23.483016,-46.382146
3227,08161000,-5.0944445,-42.7790802
3228,08190000,-23.4935175,-46.4002273
3229,08122000,-23.5015226,-46.3786715
3230,08130000,-23.4999917,-46.3694397
3231,08141000,-23.5216473,-46.3923814
3232,08160000,-20.3617153,-40.3569543
3233,08110000,-23.4964963,-46.4050932
3234,08111000,-23.4921317,-46.3818567
3235,08120000,-23.499046,-46.3947009
3236,08180000,-23.490219,-46.4153842
3237,08115000,-23.4952862,-46.4308035
3238,08253000,-23.538883,-46.4391379
3239,08290000,-23.5411231,-46.4517067
3240,08210000,-23.5433182,-46.4537859
3241,08275000,-23.579048,-46.4815798
3242,08220000,-23.5367675,-46.4675868
3243,08255000,-23.5349205,-46.4283098
3244,08295000,-23.5422013,-46.4582661
3245,08225000,-23.531454,-46.4584257
3246,08230000,-23.5169181,-46.4515603
3247,08247000,-23.5302637,-46.4441785
3248,08226000,-29.81627,-50.4894666
3249,08235000,-22.4805635,-41.9145992
3250,08215000,-23.5332126,-46.4510051
3251,08260000,-23.5847885,-46.4421125
3252,08285000,-23.5553647,-46.4789565
3253,08223000,-23.5192373,-46.4564244
3254,08245000,-23.5182305,-46.436329
3255,08246000,-23.5430146,-46.4239928
3256,08270000,-23.5734307,-46.4750118
3257,08280000,-23.5639791,-46.4720272
3258,08240000,-23.5269505,-46.4461345
3259,08265000,-23.5745055,-46.4571809
3260,08248000,-23.5302284,-46.4324492
3261,08320000,-23.6244686,-46.475821
3262,08343000,-23.6068242,-46.4434039
3263,08375000,-23.6027343,-46.470788
3264,08330000,-23.6137126,-46.472949
3265,08344000,-23.6086115,-46.453953
3266,08341000,-23.5992325,-46.4530879
3267,08310000,-23.6260323,-46.4623876
3268,08390000,-23.6349475,-46.4434556
3269,08380000,-23.5974933,-46.435401
3270,08340000,-23.6027343,-46.470788
3271,08331000,-23.6107165,-46.4708114
3272,08311000,-22.8886318,-43.3921318
3273,08382000,-23.61336,-46.4151918
3274,08345000,-23.6114097,-46.4480019
3275,08372000,-23.5997361,-46.4355684
3276,08383000,-23.46766,-46.5482235
3277,08395000,-23.6254112,-46.4575092
3278,08470000,-20.858083,-49.3761179
3279,08450000,-23.5397337,-46.4082722
3280,08460000,-23.5463037,-46.4017688
3281,08430000,-23.5278931,-46.4208841
3282,08412000,-23.5454069,-46.4095589
3283,08411000,-23.5492719,-46.4124647
3284,08420000,-23.5430146,-46.4239928
3285,08421000,-29.7303239,-52.4342399
3286,08451000,-23.5343217,-46.399769
3287,08452000,-23.0537042,-45.5650663
3288,08440000,-23.5319139,-46.4145166
3289,08465000,-23.565579,-46.399355
3290,08474000,-23.5813577,-46.4047257
3291,08490000,-23.5705906,-46.3973518
3292,08410000,-23.5430029,-46.4140257
3293,08431000,-23.5340982,-46.4245535
3294,08475000,-23.5828003,-46.3927473
3295,08473000,-23.5786258,-46.3937214
3296,08471000,-23.6022936,-46.3983889
3297,08441000,-23.5301362,-46.4049793
3298,08558000,-23.5075451,-46.3349958
3299,08577000,-23.4862853,-46.3659504
3300,08530000,-23.9588113,-46.3111327
3301,08551000,-23.5202694,-46.3430937
3302,08567000,-20.5572121,-48.5585556
3303,08557000,-22.9347414,-43.2097304
3304,08538000,-23.5336254,-46.385538
3305,08559000,-23.4862853,-46.3659504
3306,08599000,-23.4351112,-46.3271466
3307,08505000,-23.3239119,-46.2313831
3308,08597000,-23.4557344,-46.306046
3309,08560000,-29.6517271,-50.5765597
3310,08566000,-19.561633,-44.0842268
3311,08582000,-23.7682965,-53.900226
3312,08595000,-23.4954261,-46.2947902
3313,08573000,-23.4808807,-46.3528468
3314,08561000,-22.847633899999998,-43.248052597764506
3315,08543000,-23.518479,-46.3711744
3316,08542000,-23.5213004,-46.3725568
3317,08580000,-23.4612201,-46.345856
3318,08588000,-23.4350302,-46.3187034
3319,08510000,-19.909864,-43.9654008
3320,08536000,-23.3795655,-51.9392221
3321,08501000,-22.847633899999998,-43.248052597764506
3322,08555000,-25.3763732,-49.1766118
3323,08589000,-23.4335185,-46.2980735
3324,08553000,-22.7116345,-43.7281606
3325,08574000,-23.4862853,-46.3659504
3326,08503000,-23.5506513,-46.3597754
3327,08562000,-23.5260103,-46.344014
3328,08568000,-23.5384532,-46.3396413
3329,08529000,-30.0335351,-51.2290616
3330,08540000,-22.4249048,-45.4678292
3331,08576000,-23.4843792,-46.3527693
3332,08506000,-19.909864,-43.9654008
3333,08583000,-23.4455202,-46.3776912
3334,08537000,-23.5386112,-46.3819385
3335,08563000,-20.4957999,-47.4146525
3336,08564000,-22.8451859,-43.3579114
3337,08584000,-22.8892922,-43.4674736
3338,08552000,-23.5259207,-46.344994744563834
3339,08554000,-23.5202694,-46.3430937
3340,08533000,-23.9588113,-46.3111327
3341,08565000,-22.815487949999998,-43.3949861913909
3342,08579000,-8.010402,-34.8526903
3343,08545000,-23.53388,-46.3713276
3344,08590000,-23.4557344,-46.306046
3345,08502000,-22.847633899999998,-43.248052597764506
3346,08581000,-23.4612201,-46.345856
3347,08594000,-22.4178647,-45.4319134
3348,08575000,-23.4862853,-46.3659504
3349,08534000,-23.5501325,-46.3934119
3350,08571000,-22.3388576,-41.7571878
3351,08531000,-25.4396075,-49.1767845
3352,08504000,-8.1057857,-34.9178258
3353,08527000,-23.5504398,-46.3789719
3354,08593000,-23.4954261,-46.2947902
3355,08526000,-23.5504398,-46.3789719
3356,08539000,-22.4249048,-45.4678292
3357,08587000,-23.4350302,-46.3187034
3358,08532000,-7.2260935,-35.911666
3359,08592000,-8.0720193,-34.8965479
3360,08535000,-23.5524179,-46.3858384
3361,08586000,-23.4612201,-46.345856
3362,08528000,-23.7551353,-46.6859001
3363,08541000,-23.5213004,-46.3725568
3364,08508000,-23.5649251,-46.3699624
3365,08514000,-23.5720558,-46.3647187
3366,08585000,-12.1450474,-44.9857418
3367,08663000,-23.5591031,-46.3311227
3368,08690000,-23.4953958,-46.3253754
3369,08615000,-23.5465089,-46.2920693
3370,08665000,-23.5417919,-46.3109793
3371,08610000,-23.539301,-46.3033256
3372,08694000,-23.4990623,-46.2953937
3373,08674000,-23.5417919,-46.3109793
3374,08676000,-23.5567188,-46.3077097
3375,08675000,-23.5567508,-46.3078454
3376,08693000,2.7533864,-60.7442659
3377,08673000,-22.7469892,-47.3585644
3378,08620000,-23.7221926,-46.4063373
3379,08625000,-23.6485715,-46.2975193
3380,08630000,-23.7221926,-46.4063373
3381,08664000,-23.5688636,-46.3241456
3382,08616000,-23.5582818,-46.2953464
3383,08683000,-23.5258111,-46.3112902
3384,08680000,-23.5339551,-46.307764
3385,08655000,-23.7221926,-46.4063373
3386,08686000,-23.540414,-46.2704115
3387,08640000,-25.3853763,-49.1938104
3388,08685000,-23.5206669,-46.3003183
3389,08650000,-23.5718149,-46.3381963
3390,08653000,-23.5983581,-46.3335152
3391,08717000,-22.9405553,-45.4193461
3392,08771000,-23.656264,-46.4205509
3393,08744000,-23.499366,-46.5985913
3394,08720000,-19.9037216,-43.9085478
3395,08790000,-23.5238809,-46.1673938
3396,08780000,-23.5158264,-46.1718947
3397,08773000,-23.5086631,-46.2070238
3398,08710000,-23.5228971,-46.1941731
3399,08730000,-22.9405553,-45.4193461
3400,08742000,-19.9155258,-43.9651314
3401,08775000,-23.4992739,-46.1864309
